state,city,place,vibe_all,total_estimated_cost_per_person_per_day,group_suitability_score,rating,distance_from_major_city,ideal_stay_duration_days,recommended_for_groups,famous_food,best_season,popularity_score,activities,why_recommended
Punjab,Amritsar City,Amritsar Local Spot 5,"local, market, spiritual",2030,73.0,4.2,100,2.0,Yes,Local cuisine popular in Amritsar City,Year-round,57,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Amritsar City,Amritsar Local Spot 6,"heritage, local, scenic",4000,87.0,4.5,29,2.0,No,Local cuisine popular in Amritsar City,Year-round,66,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Amritsar City,Amritsar Local Spot 7,"local, market, spiritual",2493,77.0,4.5,27,3.0,Yes,Local cuisine popular in Amritsar City,Year-round,78,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Amritsar City,Amritsar Local Spot 8,"heritage, local, temple",2958,84.0,3.9,46,1.0,Yes,Local cuisine popular in Amritsar City,Oct-Mar,66,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Amritsar City,Amritsar Local Spot 9,"local, scenic, temple",2050,82.0,4.4,90,2.0,No,Local cuisine popular in Amritsar City,Nov-Feb,42,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Amritsar City,Amritsar Local Spot 10,"local, spiritual",2451,82.0,4.3,16,2.0,Yes,Local cuisine popular in Amritsar City,Year-round,48,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Amritsar City,Amritsar Local Spot 11,"heritage, local, museum",2591,56.0,4.5,108,3.0,Yes,Local cuisine popular in Amritsar City,Year-round,64,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Amritsar City,Amritsar Local Spot 12,"cultural, local, museum",1329,56.0,4.7,7,3.0,Yes,Local cuisine popular in Amritsar City,Oct-Mar,46,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ludhiana City,Ludhiana Local Spot 4,"cultural, local, museum",2632,65.0,4.3,80,3.0,Yes,Local cuisine popular in Ludhiana City,Nov-Feb,43,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ludhiana City,Ludhiana Local Spot 5,"local, spiritual, temple",3606,88.0,4.1,59,3.0,Yes,Local cuisine popular in Ludhiana City,Year-round,48,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ludhiana City,Ludhiana Local Spot 6,"cultural, local, temple",833,59.0,4.5,42,1.0,Yes,Local cuisine popular in Ludhiana City,Oct-Mar,78,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ludhiana City,Ludhiana Local Spot 7,"heritage, local",3044,77.0,4.6,33,2.0,Yes,Local cuisine popular in Ludhiana City,Year-round,67,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ludhiana City,Ludhiana Local Spot 8,"cultural, local",1899,92.0,4.3,51,1.0,Yes,Local cuisine popular in Ludhiana City,Year-round,76,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ludhiana City,Ludhiana Local Spot 9,"heritage, local, spiritual",4153,93.0,5.0,5,1.0,No,Local cuisine popular in Ludhiana City,Oct-Mar,58,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ludhiana City,Ludhiana Local Spot 10,"cultural, local, market",856,65.0,4.6,100,3.0,Yes,Local cuisine popular in Ludhiana City,Year-round,61,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ludhiana City,Ludhiana Local Spot 11,"local, museum, urban",3785,66.0,4.7,46,1.0,Yes,Local cuisine popular in Ludhiana City,Oct-Mar,62,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ludhiana City,Ludhiana Local Spot 12,"local, scenic",2173,58.0,4.0,18,1.0,Yes,Local cuisine popular in Ludhiana City,Oct-Mar,47,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Jalandhar City,Jalandhar Local Spot 4,"local, market, urban",1942,94.0,4.3,39,3.0,Yes,Local cuisine popular in Jalandhar City,Year-round,63,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Jalandhar City,Jalandhar Local Spot 5,"local, museum, spiritual",1859,88.0,3.9,119,2.0,Yes,Local cuisine popular in Jalandhar City,Year-round,40,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Jalandhar City,Jalandhar Local Spot 6,"heritage, local, museum",1686,78.0,4.3,75,1.0,No,Local cuisine popular in Jalandhar City,Oct-Mar,63,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Jalandhar City,Jalandhar Local Spot 7,"heritage, local",3300,63.0,4.0,7,1.0,Yes,Local cuisine popular in Jalandhar City,Year-round,62,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Jalandhar City,Jalandhar Local Spot 8,"local, scenic",1767,60.0,4.4,77,2.0,No,Local cuisine popular in Jalandhar City,Nov-Feb,78,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Jalandhar City,Jalandhar Local Spot 9,"heritage, local, urban",1423,63.0,4.2,39,3.0,No,Local cuisine popular in Jalandhar City,Year-round,73,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Jalandhar City,Jalandhar Local Spot 10,"local, scenic",2958,58.0,4.7,94,3.0,Yes,Local cuisine popular in Jalandhar City,Oct-Mar,85,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Jalandhar City,Jalandhar Local Spot 11,"local, market, spiritual",2003,74.0,4.4,114,1.0,Yes,Local cuisine popular in Jalandhar City,Nov-Feb,68,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Jalandhar City,Jalandhar Local Spot 12,"heritage, local",926,60.0,4.7,45,2.0,Yes,Local cuisine popular in Jalandhar City,Nov-Feb,79,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Patiala City,Patiala Local Spot 4,"heritage, local, scenic",3687,98.0,4.4,111,3.0,Yes,Local cuisine popular in Patiala City,Nov-Feb,60,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Patiala City,Patiala Local Spot 5,"local, market, scenic",3617,66.0,3.9,59,2.0,Yes,Local cuisine popular in Patiala City,Nov-Feb,43,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Patiala City,Patiala Local Spot 6,"cultural, local, temple",3231,65.0,4.3,119,2.0,Yes,Local cuisine popular in Patiala City,Nov-Feb,73,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Patiala City,Patiala Local Spot 7,"heritage, local, market",3861,71.0,4.4,95,1.0,Yes,Local cuisine popular in Patiala City,Oct-Mar,71,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Patiala City,Patiala Local Spot 8,"cultural, local, market",3863,65.0,4.5,107,2.0,Yes,Local cuisine popular in Patiala City,Nov-Feb,61,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Patiala City,Patiala Local Spot 9,"local, market, urban",2617,58.0,4.9,119,2.0,Yes,Local cuisine popular in Patiala City,Oct-Mar,59,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Patiala City,Patiala Local Spot 10,"heritage, local, market",1493,60.0,4.4,66,1.0,Yes,Local cuisine popular in Patiala City,Nov-Feb,55,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Patiala City,Patiala Local Spot 11,"local, market, urban",4160,88.0,5.0,119,3.0,Yes,Local cuisine popular in Patiala City,Nov-Feb,80,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Patiala City,Patiala Local Spot 12,"cultural, local, market",3424,81.0,4.2,108,1.0,Yes,Local cuisine popular in Patiala City,Nov-Feb,58,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Bathinda City,Bathinda Local Spot 4,"heritage, local",1273,77.0,4.7,101,2.0,No,Local cuisine popular in Bathinda City,Nov-Feb,53,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Bathinda City,Bathinda Local Spot 5,"heritage, local, urban",3570,67.0,4.5,105,3.0,Yes,Local cuisine popular in Bathinda City,Nov-Feb,59,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Bathinda City,Bathinda Local Spot 6,"cultural, local, market",929,100.0,5.0,49,3.0,Yes,Local cuisine popular in Bathinda City,Nov-Feb,80,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Bathinda City,Bathinda Local Spot 7,"cultural, local, temple",2496,87.0,4.0,32,2.0,Yes,Local cuisine popular in Bathinda City,Oct-Mar,61,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Bathinda City,Bathinda Local Spot 8,"cultural, local, museum",2721,66.0,4.1,48,3.0,No,Local cuisine popular in Bathinda City,Year-round,70,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Bathinda City,Bathinda Local Spot 9,"local, museum, spiritual",2651,73.0,4.0,82,1.0,No,Local cuisine popular in Bathinda City,Year-round,50,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Bathinda City,Bathinda Local Spot 10,"heritage, local",1748,81.0,5.0,84,2.0,Yes,Local cuisine popular in Bathinda City,Oct-Mar,65,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Bathinda City,Bathinda Local Spot 11,"heritage, local",1971,86.0,4.5,91,3.0,Yes,Local cuisine popular in Bathinda City,Nov-Feb,74,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Bathinda City,Bathinda Local Spot 12,"cultural, heritage, local",1991,84.0,3.9,58,3.0,Yes,Local cuisine popular in Bathinda City,Oct-Mar,52,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Pathankot City,Pathankot Local Spot 4,"local, scenic, temple",1076,82.0,4.5,49,1.0,Yes,Local cuisine popular in Pathankot City,Nov-Feb,43,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Pathankot City,Pathankot Local Spot 5,"cultural, heritage, local",3365,96.0,4.6,94,2.0,Yes,Local cuisine popular in Pathankot City,Year-round,75,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Pathankot City,Pathankot Local Spot 6,"local, temple, urban",3155,86.0,4.6,108,3.0,Yes,Local cuisine popular in Pathankot City,Nov-Feb,49,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Pathankot City,Pathankot Local Spot 7,"local, museum, scenic",2378,61.0,3.9,36,1.0,Yes,Local cuisine popular in Pathankot City,Oct-Mar,61,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Pathankot City,Pathankot Local Spot 8,"local, scenic, temple",1518,60.0,3.8,13,1.0,Yes,Local cuisine popular in Pathankot City,Nov-Feb,66,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Pathankot City,Pathankot Local Spot 9,"cultural, local",1175,66.0,4.7,109,1.0,Yes,Local cuisine popular in Pathankot City,Oct-Mar,79,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Pathankot City,Pathankot Local Spot 10,"local, urban",1290,93.0,4.5,76,1.0,Yes,Local cuisine popular in Pathankot City,Oct-Mar,78,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Pathankot City,Pathankot Local Spot 11,"local, scenic, temple",2053,81.0,4.7,63,2.0,Yes,Local cuisine popular in Pathankot City,Oct-Mar,83,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Pathankot City,Pathankot Local Spot 12,"heritage, local",3637,61.0,4.2,85,3.0,Yes,Local cuisine popular in Pathankot City,Nov-Feb,82,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Hoshiarpur City,Hoshiarpur Local Spot 4,"heritage, local, market",3881,78.0,4.2,8,2.0,Yes,Local cuisine popular in Hoshiarpur City,Oct-Mar,58,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Hoshiarpur City,Hoshiarpur Local Spot 5,"heritage, local, temple",2234,92.0,4.5,21,3.0,Yes,Local cuisine popular in Hoshiarpur City,Oct-Mar,57,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Hoshiarpur City,Hoshiarpur Local Spot 6,"heritage, local, museum",2196,100.0,4.0,117,3.0,Yes,Local cuisine popular in Hoshiarpur City,Nov-Feb,49,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Hoshiarpur City,Hoshiarpur Local Spot 7,"local, scenic, temple",3758,58.0,5.0,10,1.0,Yes,Local cuisine popular in Hoshiarpur City,Year-round,45,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Hoshiarpur City,Hoshiarpur Local Spot 8,"local, spiritual, temple",2070,75.0,4.0,105,2.0,Yes,Local cuisine popular in Hoshiarpur City,Year-round,58,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Hoshiarpur City,Hoshiarpur Local Spot 9,"heritage, local, market",3306,82.0,4.0,88,3.0,Yes,Local cuisine popular in Hoshiarpur City,Year-round,65,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Hoshiarpur City,Hoshiarpur Local Spot 10,"cultural, local, temple",3389,64.0,4.8,48,1.0,Yes,Local cuisine popular in Hoshiarpur City,Oct-Mar,50,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Hoshiarpur City,Hoshiarpur Local Spot 11,"cultural, heritage, local",905,87.0,4.4,58,3.0,No,Local cuisine popular in Hoshiarpur City,Year-round,50,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Hoshiarpur City,Hoshiarpur Local Spot 12,"local, market, urban",2610,77.0,4.3,44,1.0,Yes,Local cuisine popular in Hoshiarpur City,Oct-Mar,78,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Mohali City,Mohali Local Spot 4,"local, museum, spiritual",1459,66.0,4.9,46,1.0,No,Local cuisine popular in Mohali City,Year-round,77,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Mohali City,Mohali Local Spot 5,"local, urban",4110,84.0,4.0,29,3.0,No,Local cuisine popular in Mohali City,Nov-Feb,49,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Mohali City,Mohali Local Spot 6,"local, scenic, temple",2360,57.0,4.5,96,3.0,Yes,Local cuisine popular in Mohali City,Nov-Feb,44,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Mohali City,Mohali Local Spot 7,"local, museum, urban",1592,72.0,4.8,99,1.0,Yes,Local cuisine popular in Mohali City,Oct-Mar,83,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Mohali City,Mohali Local Spot 8,"heritage, local, urban",3978,59.0,4.8,55,1.0,Yes,Local cuisine popular in Mohali City,Oct-Mar,70,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Mohali City,Mohali Local Spot 9,"cultural, local, market",1526,79.0,4.0,57,1.0,No,Local cuisine popular in Mohali City,Oct-Mar,83,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Mohali City,Mohali Local Spot 10,"heritage, local, spiritual",1228,75.0,4.2,117,1.0,Yes,Local cuisine popular in Mohali City,Nov-Feb,72,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Mohali City,Mohali Local Spot 11,"heritage, local, temple",3064,83.0,4.4,21,2.0,Yes,Local cuisine popular in Mohali City,Nov-Feb,43,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Mohali City,Mohali Local Spot 12,"heritage, local, spiritual",3289,63.0,4.3,6,2.0,Yes,Local cuisine popular in Mohali City,Oct-Mar,69,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ferozepur City,Ferozepur Local Spot 4,"heritage, local, temple",2056,96.0,4.4,64,3.0,Yes,Local cuisine popular in Ferozepur City,Oct-Mar,59,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ferozepur City,Ferozepur Local Spot 5,"local, museum, urban",1047,64.0,4.2,79,2.0,Yes,Local cuisine popular in Ferozepur City,Oct-Mar,50,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ferozepur City,Ferozepur Local Spot 6,"cultural, heritage, local",2112,80.0,4.2,69,2.0,No,Local cuisine popular in Ferozepur City,Nov-Feb,62,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ferozepur City,Ferozepur Local Spot 7,"local, spiritual",4045,76.0,4.0,67,3.0,Yes,Local cuisine popular in Ferozepur City,Nov-Feb,65,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ferozepur City,Ferozepur Local Spot 8,"heritage, local, scenic",2256,88.0,3.8,67,3.0,Yes,Local cuisine popular in Ferozepur City,Oct-Mar,57,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ferozepur City,Ferozepur Local Spot 9,"heritage, local, scenic",3887,67.0,4.4,16,3.0,Yes,Local cuisine popular in Ferozepur City,Year-round,71,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
Punjab,Ferozepur City,Ferozepur Local Spot 10,"heritage, local, temple",2600,63.0,4.7,79,3.0,Yes,Local cuisine popular in Ferozepur City,Year-round,61,"Sightseeing, Cultural Tour, Photography, Food Walk",Representative offbeat Punjab attraction
